TestImage_name,Pred_Label,y_min,x_min,y_max,x_max,Correct (Y/N),Section to shift,Patch_Offset,Section/Segment Flag,EI_CLASS,EI_DATA,Machine,ELFHeader_Size,EntryPoint_Address,ProgramHeader_Offset,ProgramHeader_EntrySize,Numof_ProgramHeaders,SectionHeader_Offset,SectionHeader_EntrySize,Numof_SectionHeaders
git-apply.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
dhcrelay.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x1336c,52.0,32.0,5.0,0xf7538,0x28,0xe
ampID.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10334,52.0,32.0,5.0,0x928c,0x28,0xe
rmt.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10814,52.0,32.0,5.0,0x1235c,0x28,0xe
git-prune-packed.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
btrfs-corrupt-block.static.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x11d00,52.0,32.0,5.0,0x4d4a0,0x28,0x10
snmpdf.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10814,52.0,32.0,5.0,0x1f3be4,0x28,0xe
axel.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10ec8,52.0,32.0,5.0,0x1a6bac,0x28,0xe
findmnt.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x1192c,52.0,32.0,5.0,0x52778,0x28,0xe
scp.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x107c4,52.0,32.0,5.0,0x1f250,0x28,0xe
pktsetup.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10480,52.0,32.0,5.0,0xc21c,0x28,0xe
swapoff.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x105a0,52.0,32.0,5.0,0x45450,0x28,0xe
mac2pwd.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x102a0,52.0,32.0,5.0,0x82e4,0x28,0xe
git-credential-store.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10a7c,52.0,32.0,5.0,0x13922c,0x28,0xe
coreutils.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10630,52.0,32.0,5.0,0x147a24,0x28,0x10
git-check-ref-format.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
xmlcatalog.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x11254,52.0,32.0,5.0,0x11a914,0x28,0xe
lynx.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x13074,52.0,32.0,5.0,0x31572c,0x28,0xe
snmpset.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10508,52.0,32.0,5.0,0x1f3be4,0x28,0xe
sed.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x1058c,52.0,32.0,5.0,0x28378,0x28,0xe
snmptrap.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x106bc,52.0,32.0,5.0,0x1f3c54,0x28,0xe
git-interpret-trailers.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
pure-pw.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x11230,52.0,32.0,5.0,0x353d4,0x28,0xf
boa.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x106ec,52.0,32.0,5.0,0x1f780,0x28,0xe
git-cherry-pick.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
nm.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10bec,52.0,32.0,5.0,0xa10f8,0x28,0xe
bash.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x11820,52.0,32.0,5.0,0x1008b4,0x28,0xd
rtcwake.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x11170,52.0,32.0,5.0,0x13228,0x28,0xe
git-am.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
xfs_io.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x11d64,52.0,32.0,5.0,0x2c548,0x28,0xe
pixiewps.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x12748,52.0,32.0,5.0,0x191f0,0x28,0xe
rltraceroute6.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x1068c,52.0,32.0,5.0,0x11260,0x28,0xe
int6kmod.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10548,52.0,32.0,5.0,0xb288,0x28,0xe
tcpspray.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10910,52.0,32.0,5.0,0xe220,0x28,0xe
git-clone.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
heap1.png,0,0,160,32,192,Y,.text,368.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x101a0,52.0,32.0,7.0,0x7a8e8,0x28,0x1e
ipset.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x1084c,52.0,32.0,5.0,0x27c20,0x28,0xe
ubidetach.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10588,52.0,32.0,5.0,0xd22c,0x28,0xe
snmpvacm.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10c94,52.0,32.0,5.0,0x1f65e4,0x28,0xe
git-gc.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
aoeping.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10330,52.0,32.0,5.0,0x826c,0x28,0xe
nstat.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10d60,52.0,32.0,5.0,0x1f2fc,0x28,0x10
mount.cifs.png,0,0,96,32,128,Y,.text,256.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x12a78,52.0,32.0,6.0,0x193b4,0x28,0x10
setterm.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x11c78,52.0,32.0,5.0,0x1b410,0x28,0xe
netplugd.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10668,52.0,32.0,5.0,0x112d0,0x28,0xe
plchostd2.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x1073c,52.0,32.0,5.0,0xe290,0x28,0xe
perl.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10220,52.0,32.0,5.0,0x429eb4,0x28,0xf
udfinfo.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10790,52.0,32.0,5.0,0xe29c,0x28,0xe
in.tftpd.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x102f0,52.0,32.0,5.0,0xc18c,0x28,0xe
unlinkd.png,0,0,160,32,192,Y,.text,256.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10664,52.0,32.0,6.0,0x74390,0x28,0x11
git-write-tree.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
git-cat-file.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
config2cfg.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10294,52.0,32.0,5.0,0x6234,0x28,0xe
tipc.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10354,52.0,32.0,5.0,0x24274,0x28,0x10
nano.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10838,52.0,32.0,5.0,0x454e0,0x28,0xe
plchost.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10690,52.0,32.0,5.0,0xe290,0x28,0xe
s6-dnsqr.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10ea8,52.0,32.0,5.0,0xd488,0x28,0xe
chrt.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10858,52.0,32.0,5.0,0xf21c,0x28,0xe
e2freefrag.png,0,0,160,32,192,Y,.text,256.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x107a0,52.0,32.0,6.0,0x30478,0x28,0xf
scriptreplay.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10590,52.0,32.0,5.0,0xd21c,0x28,0xe
idl2wrs.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x11b84,52.0,32.0,5.0,0xba3cc,0x28,0xe
git-merge.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
objcopy.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x12c38,52.0,32.0,5.0,0xc1718,0x28,0xe
resize2fs.png,0,0,128,32,160,Y,.text,256.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x11ecc,52.0,32.0,6.0,0x3b4f0,0x28,0xf
crontab.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x1067c,52.0,32.0,5.0,0xa220,0x28,0xe
ntptime.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10a2c,52.0,32.0,5.0,0x204a4,0x28,0x10
snmpdelta.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10bbc,52.0,32.0,5.0,0x1f4c14,0x28,0xe
git-init-db.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
mkfs.btrfs.static.png,0,0,96,32,128,Y,.text,256.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x11e68,52.0,32.0,6.0,0x59584,0x28,0x12
corkscrew.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10544,52.0,32.0,5.0,0xe220,0x28,0xe
socketcandcl.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10494,52.0,32.0,5.0,0xf280,0x28,0xe
xfs_repair.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x17dd8,52.0,32.0,5.0,0xaf65c,0x28,0xe
batctl.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10888,52.0,32.0,5.0,0x32998,0x28,0xe
htpasswd.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x104ac,52.0,32.0,5.0,0xf348,0x28,0xe
tor-print-ed-signing-cert.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x1028c,52.0,32.0,5.0,0x18ca04,0x28,0x10
fatlabel.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10398,52.0,32.0,5.0,0x362c0,0x28,0xe
mkexfatfs.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x1033c,52.0,32.0,5.0,0x129b0,0x28,0xe
iwconfig.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x102c0,52.0,32.0,5.0,0x1c258,0x28,0xe
ssh-keysign.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10b10,52.0,32.0,5.0,0x19be84,0x28,0xe
git-ls-tree.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
gdb3.png,0,0,160,32,192,Y,.text,256.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x1473c,52.0,32.0,6.0,0x4d8d94,0x28,0x10
mksquashfs.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x123fc,52.0,32.0,5.0,0xabad8,0x28,0xe
swaplabel.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10558,52.0,32.0,5.0,0x293a0,0x28,0xe
setpib.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x107d4,52.0,32.0,5.0,0x823c,0x28,0xe
sqlite3.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x157cc,52.0,32.0,5.0,0x11f458,0x28,0xe
ubiblock.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10528,52.0,32.0,5.0,0xd21c,0x28,0xe
arp.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10978,52.0,32.0,5.0,0x177a0,0x28,0xe
ip.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x12470,52.0,32.0,5.0,0x767d4,0x28,0x10
btrfs-map-logical.static.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x1085c,52.0,32.0,5.0,0x4b490,0x28,0x10
tor-resolve.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10b34,52.0,32.0,5.0,0x1e270,0x28,0x10
smcroutectl.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10490,52.0,32.0,5.0,0xb45c,0x28,0xe
rdma.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x103ec,52.0,32.0,5.0,0x1f30c,0x28,0x10
git-init.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
ping.png,0,0,128,32,160,Y,.text,256.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10eac,52.0,32.0,5.0,0xd61c4,0x28,0xe
git-show-branch.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
cfdisk.png,0,0,160,32,192,Y,.text,256.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10fe4,52.0,32.0,6.0,0x99b34,0x28,0x10
evse.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10788,52.0,32.0,5.0,0xb288,0x28,0xe
nbd-server.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10510,52.0,32.0,5.0,0xc43fc,0x28,0xe
flash_unlock.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x1055c,52.0,32.0,5.0,0x721c,0x28,0xe
git-fsck.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
utmpdump.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10428,52.0,32.0,5.0,0x112c0,0x28,0xe
git-shortlog.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
git-verify-commit.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
sftp.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10934,52.0,32.0,5.0,0x26348,0x28,0xe
sada.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x103a0,52.0,32.0,5.0,0xa280,0x28,0xe
less.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x105b8,52.0,32.0,5.0,0x36ff0,0x28,0xe
rsh.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10edc,52.0,32.0,5.0,0xf188,0x28,0xe
format4.png,0,0,128,32,160,Y,.text,368.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x101a0,52.0,32.0,7.0,0x7b9a8,0x28,0x1e
resizepart.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10470,52.0,32.0,5.0,0x13220,0x28,0xe
psnotch.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10354,52.0,32.0,5.0,0x873c,0x28,0xe
mini_snmpd.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x114dc,52.0,32.0,5.0,0x15268,0x28,0xe
ipcmk.png,0,0,160,32,192,Y,.text,256.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10494,52.0,32.0,6.0,0xd2c8,0x28,0xf
drbdmeta.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x105a4,52.0,32.0,5.0,0x26598,0x28,0xe
simple.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x102ec,52.0,32.0,5.0,0x717c,0x28,0xe
fdformat.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10770,52.0,32.0,5.0,0xd21c,0x28,0xe
drbdadm.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10cc4,52.0,32.0,5.0,0x3f050,0x28,0xe
leafnode-version.png,0,0,96,32,128,Y,.text,192.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x101f4,52.0,32.0,4.0,0x519c,0x28,0xd
aoecfg.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10288,52.0,32.0,5.0,0x7268,0x28,0xe
setsid.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x1040c,52.0,32.0,5.0,0x821c,0x28,0xe
em.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10868,52.0,32.0,5.0,0x2a370,0x28,0xe
lzip.png,0,0,160,32,192,Y,.text,256.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x11aec,52.0,32.0,6.0,0x25270,0x28,0x11
pkcs1-conv.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x102a0,52.0,32.0,5.0,0x1d2e8,0x28,0xf
socat2.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10dac,52.0,32.0,5.0,0x46458,0x28,0xd
git-read-tree.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
locate.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10254,52.0,32.0,5.0,0x2c320,0x28,0xe
bird.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x112b8,52.0,32.0,5.0,0x925f4,0x28,0xe
rygel.png,0,0,160,32,192,Y,.text,256.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x114a8,52.0,32.0,6.0,0x4060e0,0x28,0x11
git-rerere.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x110c8,52.0,32.0,5.0,0x1f006c,0x28,0xe
minissdpd.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10fb0,52.0,32.0,5.0,0x13230,0x28,0xe
diff3.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x11564,52.0,32.0,5.0,0x35304,0x28,0xe
fsfreeze.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x1053c,52.0,32.0,5.0,0x821c,0x28,0xe
lscpu.png,0,0,160,32,192,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x126d4,52.0,32.0,5.0,0x20220,0x28,0xe
ubiupdatevol.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10a78,52.0,32.0,5.0,0xe21c,0x28,0xe
ngettext.png,0,0,96,32,128,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x104b0,52.0,32.0,5.0,0x30224,0x28,0xe
tempfile.png,0,0,128,32,160,Y,.text,224.0,Section,ELFCLASS32,ELFDATA2LSB,EM_ARM,52.0,0x10364,52.0,32.0,5.0,0x8220,0x28,0xe
